id,uuid,observed_on,quality_grade,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
218466693,092b407b-bdf8-4021-bf03-2f06d6ea212f,2024-05-26,research,34.0275777778,-83.0740555556,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
218466719,2ea0a321-39ed-4dae-868a-484a0bbe5410,2024-05-26,research,38.0137536299,-90.1790521404,Neotredecim Periodical Cicada,Magicicada neotredecim,Neotredecim Periodical Cicada,Insecta,244336
218466839,1a1ea9a9-03fd-4a6b-acf9-c438c709352b,2024-05-26,research,34.0272055556,-83.073475,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
218466895,cd9637a9-2d20-433c-8f02-709a951a05dc,2024-05-26,research,42.0013723802,-91.631212989,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
218467153,a4b54c0e-e1a2-4804-97c9-56049a417ea3,2024-05-26,research,36.321424437,-91.52671773,Cassin's 13-Year Cicada,Magicicada tredecassini,Cassin's 13-Year Cicada,Insecta,244334
218467646,d66cc016-6272-4ebd-9daf-15cdb618a6b4,2024-05-26,research,32.8773931953,-83.6575389466,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
218468645,2f9d6968-2517-486f-960c-2fa4e59b2c20,2024-05-26,research,38.1994796223,-90.1130270305,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
218470043,0b78fe8a-7f7a-4d17-839f-b70b6cdc80aa,2024-05-26,needs_id,38.592940371,-88.0639388791,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
218470109,63049fe3-e863-4692-a6f6-61dd9494da01,2024-05-26,research,38.1294655542,-90.1217626208,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
218470192,e4919855-313e-4245-81af-85e97c8b5f06,2024-05-26,research,37.2493751003,-76.7871771033,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
218471069,5f25f0c3-02cc-4ec2-b2bc-7da91a3ba422,2024-05-26,research,38.084147943,-90.177249619,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
218471420,a9b5b10b-28f5-4314-b3da-bd0dc004ca18,2024-05-26,needs_id,41.783367157,-87.7788162231,,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
218472812,ddc73f38-9662-4601-9a86-cbac0fff398c,2024-05-26,needs_id,41.8138774069,-87.8847682041,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
218472866,3e3454fa-b573-4309-ba72-6f1d2eae39e9,2024-05-26,research,41.8862942735,-88.2333319969,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
218473662,20a24909-bc04-4915-bcc4-5b9685d9da29,2024-05-26,research,41.8883718692,-88.2337271862,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
218474079,a123410a-591f-4263-b952-b430f8bfcd04,2024-05-26,research,37.2204915,-76.7851366,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
218474598,a0b0c9a7-7fc0-41c8-8a9a-f0dda51bcde5,2024-05-26,research,41.8880887862,-88.2334307822,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
218475555,ac68ee74-6eeb-4dc9-b28d-753baffbc3f7,2024-05-26,research,36.0829805,-79.0074916667,Decula 13-Year Cicada,Magicicada tredecula,Little 13-Year Cicada,Insecta,244335
218476407,b0bf4b7b-4209-41e3-9625-0966b25bd2e8,2024-05-26,needs_id,36.3942369483,-93.7416622277,Cassin's 13-Year Cicada,Magicicada tredecassini,Cassin's 13-Year Cicada,Insecta,244334
218477387,4b740300-a7cb-4590-87a0-ef78dbbcc30d,2024-05-26,research,38.6647083333,-90.5426116667,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
218482984,28338473-180a-46d2-9725-0ec93666064a,2024-05-26,research,33.9306722222,-86.7947777778,Cassin's 13-Year Cicada,Magicicada tredecassini,Cassin's 13-Year Cicada,Insecta,244334
218485204,ec81df9b-6086-4d2b-8f86-f22aa23badd1,2024-05-26,needs_id,39.4285687013,-88.7643759605,Cassini Periodical Cicadas,Magicicada cassinii,Cassini Periodical Cicadas,Insecta,1248683
218486103,b21f4657-4aaf-4009-a7d4-8a5c131cdc74,2024-05-26,research,40.1028897004,-88.2175554335,Cassin's 13-Year Cicada,Magicicada tredecassini,Cassin's 13-Year Cicada,Insecta,244334
218487525,dcdf10d3-9ce9-4572-87fc-051ad4b0c1c4,2024-05-26,research,41.8898124728,-88.1794206275,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
218487973,612bb2e1-73f2-4c79-9c3f-6f3057098c06,2024-05-20,needs_id,35.3266291803,-84.7803911459,Decim Periodical Cicadas,Magicicada septendecim,Decim Periodical Cicadas,Insecta,1248681
218489410,3c16ba17-3012-4252-a5d9-1abf5af01c28,2024-05-26,needs_id,36.1230833333,-86.7550833333,Periodical Cicadas,Magicicada tredecassini,Cassin's 13-Year Cicada,Insecta,244334
218490527,3ca480b2-b32a-49b3-8945-36ab1308468a,2024-05-26,research,41.8889714627,-88.1770290297,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
218491338,5c44a104-a1c0-4a79-8afc-3651b80ed2db,2024-05-26,research,41.8885564046,-88.1755161805,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
218491955,5438d7f6-4d1d-4fd5-abfd-f9f767ce4865,2024-05-25,research,32.7599511448,-87.2344808187,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
218491997,54d8bc38-8ec8-4247-93a8-6102c9f819fc,2024-05-26,research,41.8873530038,-88.1756639212,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
218492693,66c079ce-908e-4c33-9b14-70c4557f0582,2024-05-26,needs_id,35.021522522,-85.3686904907,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
218493136,f6c7f154-84af-49ca-be3f-3deb2aad98c1,2024-05-26,research,41.8871963265,-88.1761880627,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
218493941,007c5519-aae1-42b2-8293-b7c44874f2b4,2024-05-26,research,36.0756833333,-86.9210966667,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
218496322,3a1b1551-54cb-46a9-a9b3-900d7324beef,2024-05-26,needs_id,41.7616585,-88.1696816997,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
218496388,1b4808ea-4ea5-474a-bb65-8f8bb92263ec,2024-05-26,research,41.7879410589,-91.5859124047,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
218496599,367baf58-e133-4d37-a01f-c2345624d1d0,2024-05-26,needs_id,36.5094657574,-78.9524821141,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
218497150,b1d344fb-e6ea-402c-905f-799bb6f4f626,2024-05-25,research,36.0422778333,-90.6661,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
218497643,0400660b-9636-4749-91c9-18ec5e39c12b,2024-05-26,needs_id,38.6269875688,-88.9456159249,Cassini Periodical Cicadas,Magicicada cassinii,Cassini Periodical Cicadas,Insecta,1248683
218497658,3b8981a6-574c-4df6-a923-c1c6f26006c2,2024-05-26,needs_id,41.8883925592,-88.177203107,"",Magicicada,Periodical Cicadas,Insecta,83854
218497782,6ff3d3a0-7585-4ab0-b6f3-2efeaeb847b7,2024-05-26,research,35.83918,-78.7925333333,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
218497952,0b493786-de88-4a70-a89a-d2d567633d09,2024-05-26,research,41.8884176762,-88.1772118252,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
218497969,79737e01-392f-481f-92f2-6a213cdca5b7,2024-05-26,research,35.7192383333,-78.845895,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
218498822,aa38dae2-1547-450c-a9bb-5d98d16bd53f,2024-05-26,research,37.2265118128,-76.7801520043,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
218498985,20a9977c-02e0-4c20-8a62-cf2b7ffd3131,2024-05-12,research,33.5519866667,-83.4746633333,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
218500182,af6540d6-7ec5-46a3-a3da-f9c349b3019a,2024-05-26,needs_id,37.7863145657,-87.0373133484,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
218501523,fa4c6e58-344a-4a2b-9179-4104863d299d,2024-05-26,research,35.0184638333,-85.3811333333,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
218503311,b4ec9060-52f2-4c56-b17b-42f419be067e,2024-05-26,needs_id,35.7843416667,-79.0085305556,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
218503406,bec5ddd5-7d01-4905-99b7-5363b9a92ecd,2024-05-26,needs_id,35.8032444444,-79.0124083333,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
218504840,881c3e2e-4a6a-4e83-b712-67c87f9de50c,2024-05-26,research,39.4783153387,-88.1876253096,Neotredecim Periodical Cicada,Magicicada neotredecim,Neotredecim Periodical Cicada,Insecta,244336
218505108,d82da2f8-91d7-4633-98bf-cc117aa70289,2024-05-26,research,35.0186055,-85.3809366667,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
218507981,67eb428d-b1cb-4b60-abc2-4236458d7711,2024-05-26,research,36.1307346808,-86.7399130133,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
218508471,7198d307-876d-4c06-aa67-73061bb0e9a7,2024-05-26,research,38.6218888889,-90.193675,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
218508967,952e376e-1117-44ff-921e-a51f72c64a09,2024-05-26,research,38.5273805556,-90.5134527778,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
218509222,b5547497-6a4a-46ef-8260-66369a5c4510,2024-05-26,needs_id,40.2038388889,-88.3893444444,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
218510186,6cd4d327-d7d8-445b-9089-193d86a69529,2024-05-26,research,41.5368866667,-87.08855,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
218510227,4e626616-ee9a-44ae-8360-14a2080d93ff,2024-05-25,needs_id,37.564555,-90.437155,Periodical Cicadas,Magicicada septendecim,Decim Periodical Cicadas,Insecta,1248681
218510980,177580f4-bf40-4aae-82bf-8a0b9a811585,2024-05-25,research,42.7153810438,-89.0379070491,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
218513310,89bb2168-abba-478b-942c-c277b7190795,2024-05-26,needs_id,41.6538220853,-88.3445430629,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
218514593,b7b1a0b4-cefb-4117-9438-b8acc5d10d4a,2024-05-26,needs_id,41.7061490868,-87.6495354653,"",Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
218515250,d6654b7f-4546-42f0-aaed-a6c47f2ae230,2024-05-26,research,34.692355,-86.7735883333,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
218515353,8bca0115-3ee1-47b1-b1b8-c792be8c6dc8,2024-05-26,research,34.6923466667,-86.7737966667,Cassin's 13-Year Cicada,Magicicada tredecassini,Cassin's 13-Year Cicada,Insecta,244334
218515487,1cd1b50a-4726-434e-be8b-d4cc1fb8d0ca,2024-05-25,needs_id,37.3185530267,-76.7999560687,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
218516445,292ddde1-180a-4e0d-b1a6-a26e17f2e6af,2024-05-26,needs_id,41.623225,-87.1043028333,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
218517319,b7d4727a-c6da-4924-806a-9d7a128efe91,2024-05-20,research,42.1591611667,-87.9252383333,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
218517781,4b047c8f-fe18-4837-9b75-2e083809e6e4,2024-05-26,research,41.5372960171,-87.0885254815,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
218518746,954bba0c-5e86-4acd-9566-04f5440b2238,2024-05-07,research,34.8711852828,-85.2907896414,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
218518867,b4843f0a-79e1-48ab-8e66-c2dc6f11484c,2024-05-26,research,41.8446965026,-88.0098059433,Magicicada cassinii,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
218518945,b730395b-4cd6-4302-9e41-7249282e896a,2024-05-10,research,33.5736086868,-83.1734870632,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
218521016,b8f51acb-fcf9-4deb-b65e-6fd58cff50bd,2024-05-26,needs_id,41.8292507949,-88.0239125994,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
218521497,3c34dbf5-a9b9-4ae5-a33e-4d4239d963db,2024-05-26,research,35.9965133333,-85.932725,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
218524145,3f3ef066-3d00-42e9-bf87-4b845e42a009,2024-05-25,needs_id,41.6215520952,-87.7444241568,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
218524200,328b68b6-c8e5-4d72-9248-0eabc6ad345b,2024-05-26,needs_id,41.6018150707,-87.737782672,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
218526396,ccd30523-cef6-4b7b-9abd-41485d81ba06,2024-05-26,research,34.6578883333,-86.4151466667,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
218527234,479521b3-76b6-4370-8492-d66ce9807e3c,2024-05-25,research,33.0846166667,-87.0648805,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
218527615,d9989497-2312-41fc-807b-74fc625778b0,2024-05-24,needs_id,33.8082383333,-86.22313,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
218528291,55e66cc1-d426-4d9c-8bfa-958a46ab1814,2024-05-26,research,34.187969,-82.9492019722,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
218528392,844ce6e9-7186-4fe9-a9a6-c38d00da45f1,2024-05-26,research,41.8443122864,-88.0104300314,Magicicada cassinii,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
218528545,0f2b7f96-4a07-4c1b-8dc8-2cdf7124ef05,2024-05-26,needs_id,41.8440503678,-88.00967457,"",Magicicada septendecim,Pharaoh Cicada,Insecta,105098
218529733,d25aa835-7e26-4231-b51a-e48b880b9da9,2024-05-12,needs_id,34.0288219722,-83.074426,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
218529980,aa43c66e-d1e3-4213-b0ac-8fc358ad8874,2024-05-26,research,36.2154966667,-94.168245,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
218530468,38f40596-2a9e-47f3-a64d-a158070ba2f1,2024-05-25,research,36.2905833333,-86.74025,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
218531411,056460e2-bd3c-4512-a507-6a28fa741fe7,2024-05-25,needs_id,36.0191139706,-86.8657673523,Cassin's 13-Year Cicada,Magicicada tredecassini,Cassin's 13-Year Cicada,Insecta,244334
218532268,ed2f63b9-55b4-4bc0-aa33-74ee6a797418,2024-05-25,research,36.0192370855,-86.8659383431,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
218532916,98f5d355-1990-497c-8c94-278d9a74a075,2024-05-25,research,37.4076083333,-76.6478366667,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
218533253,4ba415a1-5ce0-4acc-966f-cfee25f77529,2024-05-26,needs_id,41.9271185113,-87.9670291784,"",Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
218533401,9537a85f-755c-408b-b720-dc291fb8c4f5,2024-05-26,needs_id,41.9023435782,-87.9327451797,"",Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
218533405,27a9d6ff-47e8-4c07-942d-b95d83e87228,2024-05-12,needs_id,34.026195,-83.0747309722,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
218533420,4db19e3b-d70b-415f-8a40-d535b56db0de,2024-05-26,needs_id,41.7601866667,-91.5572966667,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
218533571,5abf1f12-102e-4fee-a52f-b858a7aaeec1,2024-05-12,needs_id,34.026045,-83.0747779722,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
218533785,5d3d862c-c3d2-496b-a359-fc39776c4958,2024-05-12,needs_id,34.025784,-83.0756999722,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
218534796,3eb09a31-b99d-4a0b-9327-556e657d0ecf,2024-05-26,needs_id,41.8746296742,-87.8557726472,"",Magicicada,Periodical Cicadas,Insecta,83854
218536009,e3452bdd-521b-4917-87fe-ed9441725fcc,2024-05-26,needs_id,41.8099197567,-87.8158557739,"",Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
218536830,5ce62280-04de-4fd4-86a5-0c047e08b4cf,2024-05-19,needs_id,34.1559719722,-83.0692229722,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
218536850,17bd86e4-d28b-4aae-aee4-88d9cf0750cd,2024-05-26,needs_id,41.72602,-87.6771783333,"",Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
218536893,30eeb4b4-0e60-4c85-a36b-eed071225103,2024-05-26,needs_id,41.726045,-87.6772366667,"",Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
218537017,9f385e2a-485e-4dda-bd1f-42a1fb1d8b28,2024-05-26,needs_id,41.7262283333,-87.6762383333,"",Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
218537262,29c0305e-d45c-43dd-b660-b4baf39c31c3,2024-05-26,needs_id,41.726705,-87.67727,"",Magicicada septendecim,Pharaoh Cicada,Insecta,105098
218537281,dd5e5f8f-efcc-4967-917f-7e612fc42943,2024-05-26,needs_id,41.7269716667,-87.677305,"",Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
218537312,edf47547-bb0f-4282-abfc-188ef372e6b7,2024-05-25,research,36.0198350305,-86.8662897125,Cassin's 13-Year Cicada,Magicicada tredecassini,Cassin's 13-Year Cicada,Insecta,244334
218537319,51a6bcce-cf55-4f81-8899-67a89351c3f8,2024-05-26,needs_id,41.726955,-87.6773216667,"",Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
218537354,2e77d8c0-3504-4c37-b94b-d1cac91775fa,2024-05-19,needs_id,34.155624,-83.069659,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
218537380,34ebe96f-4912-4c17-abf3-e8a78c0ae18d,2024-05-26,needs_id,41.727055,-87.6772633333,"",Magicicada septendecim,Pharaoh Cicada,Insecta,105098
218537384,f517013f-2b45-4628-b704-69f226734d65,2024-05-26,needs_id,41.8624866802,-87.8724161528,"",Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
218537421,80481ee2-2c7c-456b-a73c-36a1a3c6ccc8,2024-05-26,needs_id,41.7270366667,-87.6772283333,"",Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
218537456,60c28f17-8e0d-4d8a-98b7-20dc7f116714,2024-05-26,needs_id,41.726795,-87.6773283333,"",Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
218537514,d8780ae9-54fd-431e-8a4f-e381f88fcefc,2024-05-19,needs_id,34.15561,-83.0697219722,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
218537528,fb6c9507-e5e6-4fe2-8034-d7e40d829270,2024-05-23,needs_id,39.696931,-89.596798,Cassin's 13-Year Cicada,Magicicada tredecassini,Cassin's 13-Year Cicada,Insecta,244334
218537539,65f2a5c9-3eb0-491d-a1b1-3b89addde7f6,2024-05-23,needs_id,39.696931,-89.596798,Magicicada,Magicicada,Periodical Cicadas,Insecta,83854
218537549,ea8a19c9-8d93-43f8-aee7-b618702c4fd3,2024-05-23,needs_id,39.696931,-89.596798,Cassin's 13-Year Cicada,Magicicada tredecassini,Cassin's 13-Year Cicada,Insecta,244334
218537552,ad92af92-ffb6-43a2-bf24-14dad2da5cce,2024-05-23,needs_id,39.696931,-89.596798,Magicicada,Magicicada,Periodical Cicadas,Insecta,83854
218537558,0d4f661a-081c-4d3b-9760-55dcb19521ba,2024-05-23,needs_id,39.696931,-89.596798,Magicicada,Magicicada,Periodical Cicadas,Insecta,83854
218537928,31d39a51-8602-48d6-a8cf-93d939b81f85,2024-05-26,research,33.1569540007,-89.042301178,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
218537963,70553e98-9a49-4564-afba-f9ec8061f6cd,2024-05-19,needs_id,34.15561,-83.0697219722,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
218538945,bd60dc05-a71b-48f4-bd85-0d9d9ab56c13,2024-05-25,research,36.0199494666,-86.8664670736,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
218539627,1baed1fa-9391-40b8-9740-e5f63de6c16c,2024-05-25,research,36.0199494666,-86.8664670736,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
218541045,25df6556-b174-4842-ba99-60f2d8e6b089,2024-05-26,research,34.9739216667,-85.3477783333,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
218542206,b20b1a23-74c7-42cb-8d9a-981e32a1e23c,2024-05-20,research,35.0818755191,-81.6818650381,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
218543808,5f75e191-52e7-4d6e-bdd6-669add457da9,2024-05-26,research,35.58615,-86.7153166667,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
218544453,b4a25518-3115-4623-9c88-a10cbfc5a786,2024-05-17,research,41.7182966667,-87.978455,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
218545836,68824f76-8570-4cae-aa7d-60c1d547ea23,2024-05-26,needs_id,41.88489115,-88.0204650387,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
218545850,244089de-cd66-45a4-ba55-f89d74fbfbfc,2024-05-26,needs_id,39.6969833333,-89.5993583333,"",Magicicada,Periodical Cicadas,Insecta,83854
218545874,a9c79bf1-02da-442e-aedb-42c32323b53e,2024-05-26,needs_id,32.8984966667,-87.4464333333,Riley's 13-Year Cicada,Magicicada tredecim,Riley's 13-Year Cicada,Insecta,83853
218546037,70c2eb2e-3df8-414c-87f6-688351266fb8,2024-05-26,needs_id,39.6968116667,-89.602455,"",Magicicada,Periodical Cicadas,Insecta,83854
218546754,950e1b20-8e64-48a3-89a0-9bd939dfe642,2024-05-26,needs_id,39.69827,-89.59848,"",Magicicada,Periodical Cicadas,Insecta,83854
218547069,468d90b2-aea8-4621-86ba-cedf15e14ae6,2024-05-26,needs_id,39.7066466667,-89.6324383333,"",Magicicada,Periodical Cicadas,Insecta,83854
218547219,5b35fd93-8096-448c-8566-c7fa82015454,2024-05-26,needs_id,39.7066466667,-89.6324383333,"",Magicicada,Periodical Cicadas,Insecta,83854
